""    ,"business_id"           ,"word1"     ,"word2"      ,"word3"      ,"word1_label","word2_label","word3_lable","suggestion1"                                                                              ,"suggestion2"                                                                              ,"suggestions3"                                                               ,"average_rating"
"2150","hIdbXv3XTvHXG2pp1kPwZg","breakfast" ,"coffee"     ,"order"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically coffee.
Because comments related to coffeeis statistically lower than your average ratings"        ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.45161290322581"
"2151","FkbPZRK4nToSX8K0ymx_vA",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.41904761904762"
"2152","DzJumFwRmQKJOiLWHAZA9A","tea"       ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"4.03579952267303"
"2153","agMh6QkfpjAxmu0O5fnNPQ",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.92070484581498"
"2154","DYuErx58Upj0uQmcAPBwCw",NA          ,"lunch"      ,"chicken"    ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically chicken.
Because there are many postive and negative comments related to chicken."    ,"3.82089552238806"
"2155","VDSQSf6GgRk0Q9eZp1q1Gw",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"4.05426356589147"
"2156","7abRX5A1I7BVqlTmwD55wA",NA          ,"atmosphere" ,"service"    ,NA           ,"environment","service"    ,NA                                                                                         ,"You are doing well in environment, specifically atmosphere.
Because comments related to atmosphereis not statistically lower than your average ratings","You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.57352941176471"
"2157","kDngP9_faKpmgLAr3JVvoA","tea"       ,"milk"       ,"quality"    ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,"You are doing well in food, specifically milk.
Because comments related to milkis not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically quality.
Because negative comments are mostly related to quality."               ,"4.36363636363636"
"2158","ZYW4_xZwZo6MniAi6CiO-g",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.85714285714286"
"2159","zS68J2AOk2AHVJOcwPPLyA",NA          ,"wait"       ,"service"    ,NA           ,"service"    ,"service"    ,NA                                                                                         ,"You should improve the quality of service, specifically wait.
Because comments related to waitis statistically lower than your average ratings"          ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.53529411764706"
"2160","-PnBhBBSy-zbz0-NbJyQYg","pork"      ,"corn"       ,"chicken"    ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically pork.
Because comments related to porkis not statistically lower than your average ratings"      ,"You are doing well in food, specifically corn.
Because comments related to cornis not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically chicken.
Because negative comments are mostly related to chicken."               ,"4.125"
"2161","boQsBcK0RbJIWT1CLLFmtA","tea"       ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"2.95238095238095"
"2162","chucQ4h98spUmknWQHJ6lA","waffle"    ,"cream"      ,"tea"        ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically waffle.
Because comments related to waffleis not statistically lower than your average ratings"    ,"You are doing well in food, specifically cream.
Because comments related to creamis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically tea.
Because negative comments are mostly related to tea."                   ,"3.87058823529412"
"2163","6k4HENySsp4K_vtm1WuG7g","chocolate" ,"coffee"     ,"service"    ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically chocolate.
Because comments related to chocolateis not statistically lower than your average ratings" ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You should improve the quality of service, specifically service.
Because negative comments are mostly related to service."            ,"4.19932998324958"
"2164","j6PJEamZViym5thvza7QOg","sandwich"  ,"coffee"     ,"staff"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically sandwich.
Because comments related to sandwichis not statistically lower than your average ratings"  ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You should improve the quality of service, specifically staff.
Because negative comments are mostly related to staff."              ,"3.1271676300578"
"2165","z8Ll85vU-pEELbqbb7K-9w","coffee"    ,NA           ,"staff"      ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,NA                                                                                         ,"You should offer more stable service quality, specifically staff.
Because there are many postive and negative comments related to staff."      ,"4.27631578947368"
"2166","VFZi00ZzPCaPJcJCgS1AHQ","coffee"    ,"panini"     ,"staff"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically panini.
Because comments related to paniniis not statistically lower than your average ratings"    ,"You should improve the quality of service, specifically staff.
Because negative comments are mostly related to staff."              ,"4.14285714285714"
"2167","JhzXQ8VVlWJqsEATINuFVA","coffee"    ,"breakfast"  ,"egg"        ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically egg.
Because negative comments are mostly related to egg."                   ,"4.40277777777778"
"2168","SYDFM0pmJd_S6hrnrAmlnQ","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"4.48739495798319"
"2169","oCf2gutEZaLG5-REYP2mOQ",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You should improve the quality of service, specifically service.
Because comments related to serviceis statistically lower than your average ratings"       ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.75"
"2170","LMpZdARWyOILtY_J2ZicyQ",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.94965675057208"
"2171","NixiFu0mCPdT1yEBmTy-Zw","coffee"    ,"breakfast"  ,"order"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.19902912621359"
"2172","MTrkGD8e4LRxTpUiYek9aQ",NA          ,"latte"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.41810344827586"
"2173","b7duvK4F8BWCn1WSE8myYw",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.975"
"2174","TrZP9EtqDm-0eRP1TqmaZg",NA          ,"service"    ,"chocolate"  ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You should improve the quality of service, specifically service.
Because comments related to serviceis statistically lower than your average ratings"       ,"You should offer more stable food quality, specifically chocolate.
Because there are many postive and negative comments related to chocolate."  ,"3.89895470383275"
"2175","Gd3_muKUwJYrMOyQMpzQ_A",NA          ,NA           ,"service"    ,NA           ,NA           ,"service"    ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3"
"2176","mnBR0ysnbbiqgJZrmhMqdA",NA          ,"coffee"     ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.12787356321839"
"2177","n4iucszNLlT0m4J_tstUpQ",NA          ,"cream"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically cream.
Because comments related to creamis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.87864077669903"
"2178","RJ0sf3u5XO9vkiQ9KL6jKw","tea"       ,NA           ,"drink"      ,"food"       ,NA           ,"food"       ,"You are doing well in food, specifically tea.
Because comments related to teais not statistically lower than your average ratings"       ,NA                                                                                         ,"You should offer more stable food quality, specifically drink.
Because there are many postive and negative comments related to drink."      ,"4.31360946745562"
"2179","mROKrBThkXlv_Xo__OTOmQ",NA          ,"service"    ,"pie"        ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically pie.
Because there are many postive and negative comments related to pie."        ,"3.44354838709677"
"2180","vRlGCME1KCFPQc_hW2AVlA",NA          ,"service"    ,"wine"       ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically wine.
Because there are many postive and negative comments related to wine."       ,"4.08910891089109"
"2181","5ld7jPf78ypZvi6gKLUNJg","park"      ,"breakfast"  ,"espresso"   ,"environment","food"       ,"food"       ,"You are doing well in environment, specifically park.
Because comments related to parkis not statistically lower than your average ratings"      ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically espresso.
Because negative comments are mostly related to espresso."              ,"3.25806451612903"
"2182","i8ZRSgxBRRICKkot_KsJYw","bowl"      ,"menu"       ,"order"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically bowl.
Because comments related to bowlis not statistically lower than your average ratings"      ,"You are doing well in food, specifically menu.
Because comments related to menuis not statistically lower than your average ratings"      ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.18947368421053"
"2183","TmnXu6OVKwwq9574uQuwuw",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.30434782608696"
"2184","COGiRG5gQkXGTRVYTypOzw","breakfast" ,"pork"       ,"sandwich"   ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You are doing well in food, specifically pork.
Because comments related to porkis not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically sandwich.
Because negative comments are mostly related to sandwich."              ,"4.36286919831224"
"2185","_I-gzz4FEuU2XBygdWP7SA",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.61171171171171"
"2186","EzglYKw7ZB9F4XuB0w3QNg","lunch"     ,"chicken"    ,"burger"     ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You are doing well in food, specifically chicken.
Because comments related to chickenis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically burger.
Because negative comments are mostly related to burger."                ,"3.91063829787234"
"2187","acQU4NUYUBZ-DaxV5GEzJA","salad"     ,"lunch"      ,"coffee"     ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically salad.
Because comments related to saladis not statistically lower than your average ratings"     ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically coffee.
Because negative comments are mostly related to coffee."                ,"4.37019230769231"
"2188","dQ0x_2nt2OATKQCX4Z1zQw",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You should improve the quality of service, specifically service.
Because comments related to serviceis statistically lower than your average ratings"       ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.70815450643777"
"2189","PrDipKzEGZmAG9bYWLeQnw",NA          ,"order"      ,"pizza"      ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically order.
Because comments related to orderis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically pizza.
Because there are many postive and negative comments related to pizza."      ,"3.5"
"2190","M1cIV-JrVOxMjG_K6bUeiw","coffee"    ,"latte"      ,"breakfast"  ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically breakfast.
Because negative comments are mostly related to breakfast."             ,"4.7020725388601"
"2191","xm2PWrGQv7kV7Vde6efznw","coffee"    ,"breakfast"  ,"chocolate"  ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should improve the quality of food, specifically chocolate.
Because negative comments are mostly related to chocolate."             ,"4.23404255319149"
"2192","-8u9P253kZlukUqbDXrPgA","beer"      ,"service"    ,"order"      ,"food"       ,"service"    ,"service"    ,"You are doing well in food, specifically beer.
Because comments related to beeris not statistically lower than your average ratings"      ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"4.50833333333333"
"2193","wwihvgPkuP4WnqexYNwigg","chicken"   ,"rice"       ,"sauce"      ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically chicken.
Because comments related to chickenis not statistically lower than your average ratings"   ,"You are doing well in food, specifically rice.
Because comments related to riceis not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically sauce.
Because negative comments are mostly related to sauce."                 ,"2.85714285714286"
"2194","kZtRAdoLiIXSrNOee9FvXA","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.50691244239631"
"2195","Y5RDZf-7gSHnt2w0HUb2Tg",NA          ,"space"      ,"coffee"     ,NA           ,"environment","food"       ,NA                                                                                         ,"You are doing well in environment, specifically space.
Because comments related to spaceis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.02803738317757"
"2196","f_lp6t83jxctL2_BgyGzYA","coffee"    ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.67164179104478"
"2197","tPGiND_3UvzM4iVEqce9PA",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.525"
"2198","Ahe9JZId_xG8JPlXBiykGA","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"4.12886597938144"
"2199","iVVYmtynTy7s71Aq5lnzEQ",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.55284552845528"
"2200","EJFFNt6e5c8xA0_joRz3Dw","breakfast" ,"service"    ,"location"   ,"food"       ,"service"    ,"environment","You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of environment, specifically location.
Because negative comments are mostly related to location."       ,"3.90647482014389"
"2201","CeqWSh-ht8cQwaBKL6WgbQ",NA          ,"breakfast"  ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.35377358490566"
"2202","sCXhg_n4pvKcA8qDZalNZw","location"  ,"order"      ,"bowl"       ,"environment","service"    ,"food"       ,"You are doing well in environment, specifically location.
Because comments related to locationis not statistically lower than your average ratings"  ,"You should improve the quality of service, specifically order.
Because comments related to orderis statistically lower than your average ratings"         ,"You should improve the quality of food, specifically bowl.
Because negative comments are mostly related to bowl."                  ,"3"
"2203","YjodXXNy05xIf-Nk8TwXGA",NA          ,"crust"      ,"pizza"      ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically crust.
Because comments related to crustis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically pizza.
Because there are many postive and negative comments related to pizza."      ,"3.06896551724138"
"2204","Sh7BBAHsDkNKIv91xLetgg",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.56779661016949"
"2205","CLhVA44QFispQBz67aVt-Q",NA          ,"service"    ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.67647058823529"
"2206","0Lwb1fZghRJgUHJ0U-VBHw","area"      ,"service"    ,"wine"       ,"environment","service"    ,"food"       ,"You are doing well in environment, specifically area.
Because comments related to areais not statistically lower than your average ratings"      ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically wine.
Because negative comments are mostly related to wine."                  ,"3.81699346405229"
"2207","F4aicLijSjQ-zhXagxmgnA","service"   ,"staff"      ,"coffee"     ,"service"    ,"service"    ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically coffee.
Because negative comments are mostly related to coffee."                ,"3.62626262626263"
"2208","PV3cJUqLNI6mGQfa3CAJWQ",NA          ,"latte"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.35054347826087"
"2209","BhjO9yUEB3z3O80k56Hf7Q","location"  ,"service"    ,"tea"        ,"environment","service"    ,"food"       ,"You are doing well in environment, specifically location.
Because comments related to locationis not statistically lower than your average ratings"  ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically tea.
Because negative comments are mostly related to tea."                   ,"2.76315789473684"
"2210","IXIEVsyv0BRxsGa8qJjwKQ","service"   ,"lunch"      ,"benedict"   ,"service"    ,"food"       ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in food, specifically lunch.
Because comments related to lunchis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically benedict.
Because negative comments are mostly related to benedict."              ,"4.5"
"2211","WzNC44VFyG3v0SgJ-Zch9A","coffee"    ,"bacon"      ,"quality"    ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically bacon.
Because comments related to baconis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically quality.
Because negative comments are mostly related to quality."               ,"4.31578947368421"
"2212","XZdGLz8a8AE579O94llSpA","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.87955182072829"
"2213","jbwVjpJjMWTiW8o-SYhnAw","service"   ,"staff"      ,"coffee"     ,"service"    ,"service"    ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should improve the quality of food, specifically coffee.
Because negative comments are mostly related to coffee."                ,"4.65"
"2214","eQrKpIVeryo8_ULaROYlIA",NA          ,"staff"      ,"coffee"     ,NA           ,"service"    ,"food"       ,NA                                                                                         ,"You are doing well in service, specifically staff.
Because comments related to staffis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.43333333333333"
"2215","-2joeHbqY9TayADessQGwA","pizza"     ,"order"      ,"service"    ,"food"       ,"service"    ,"service"    ,"You are doing well in food, specifically pizza.
Because comments related to pizzais not statistically lower than your average ratings"     ,"You are doing well in service, specifically order.
Because comments related to orderis not statistically lower than your average ratings"     ,"You should improve the quality of service, specifically service.
Because negative comments are mostly related to service."            ,"4.11976047904192"
"2216","GjeUl089bxOpMbPbR1Ydmw",NA          ,"service"    ,"order"      ,NA           ,"service"    ,"service"    ,NA                                                                                         ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You should offer more stable service quality, specifically order.
Because there are many postive and negative comments related to order."      ,"4.14912280701754"
"2217","gy62qQBpusf79ipad8tOig","coffee"    ,"drink"      ,"order"      ,"food"       ,"food"       ,"service"    ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in food, specifically drink.
Because comments related to drinkis not statistically lower than your average ratings"     ,"You should improve the quality of service, specifically order.
Because negative comments are mostly related to order."              ,"3.66037735849057"
"2218","PwwwyfwC4Jq3AoXFVwQokg","service"   ,"chicken"    ,"soup"       ,"service"    ,"food"       ,"food"       ,"You are doing well in service, specifically service.
Because comments related to serviceis not statistically lower than your average ratings"   ,"You are doing well in food, specifically chicken.
Because comments related to chickenis not statistically lower than your average ratings"   ,"You should improve the quality of food, specifically soup.
Because negative comments are mostly related to soup."                  ,"4.15802469135802"
"2219","_43Wc6X9d8uWoFU0Iq-bdA",NA          ,"crust"      ,"pie"        ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically crust.
Because comments related to crustis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically pie.
Because there are many postive and negative comments related to pie."        ,"4.32347140039448"
"2220","TSxdVJQIDR7fqPzAzlT79A",NA          ,"latte"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"4.47976878612717"
"2221","JMnUl7hejVqBaitgt7ahKg",NA          ,"breakfast"  ,"service"    ,NA           ,"food"       ,"service"    ,NA                                                                                         ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.4622641509434"
"2222","i0h0WTXdhnnREsGMvUMsDg",NA          ,NA           ,"coffee"     ,NA           ,NA           ,"food"       ,NA                                                                                         ,NA                                                                                         ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.70588235294118"
"2223","xRN3hC43WSM1_apqAPCPog","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"2.94202898550725"
"2224","1E2KcGtzZO5v_LgrTiQl9A",NA          ,"latte"      ,"coffee"     ,NA           ,"food"       ,"food"       ,NA                                                                                         ,"You are doing well in food, specifically latte.
Because comments related to latteis not statistically lower than your average ratings"     ,"You should offer more stable food quality, specifically coffee.
Because there are many postive and negative comments related to coffee."     ,"3.93714285714286"
"2225","YNCDdFr-5MF4PXfQ61bo0A","chicken"   ,"rice"       ,"salad"      ,"food"       ,"food"       ,"food"       ,"You are doing well in food, specifically chicken.
Because comments related to chickenis not statistically lower than your average ratings"   ,"You are doing well in food, specifically rice.
Because comments related to riceis not statistically lower than your average ratings"      ,"You should improve the quality of food, specifically salad.
Because negative comments are mostly related to salad."                 ,"3.66666666666667"
"2226","FabWP6e_UJgK6L6dGTn2_g","coffee"    ,"location"   ,"price"      ,"food"       ,"environment","food"       ,"You are doing well in food, specifically coffee.
Because comments related to coffeeis not statistically lower than your average ratings"    ,"You are doing well in environment, specifically location.
Because comments related to locationis not statistically lower than your average ratings"  ,"You should improve the quality of food, specifically price.
Because negative comments are mostly related to price."                 ,"3.86363636363636"
"2227","cJMbsMsuGNEcd7zJeJxJcA","breakfast" ,NA           ,"service"    ,"food"       ,NA           ,"service"    ,"You are doing well in food, specifically breakfast.
Because comments related to breakfastis not statistically lower than your average ratings" ,NA                                                                                         ,"You should offer more stable service quality, specifically service.
Because there are many postive and negative comments related to service."    ,"3.55968169761273"
"2228","99nyikz6SRHLG5t_ikVicQ",NA          ,"area"       ,"location"   ,NA           ,"environment","environment",NA                                                                                         ,"You are doing well in environment, specifically area.
Because comments related to areais not statistically lower than your average ratings"      ,"You should offer more stable environment quality, specifically location.
Because there are many postive and negative comments related to location."   ,"3.33333333333333"
